DALS_path,split_type,augmentation_type,scaling_type,decoder_mode,latent_dim,ChamferL2 x 10000_mean,ChamferL2 x 10000_std,BL quality_mean,BL quality_std,No. ints._mean,No. ints._std,Precision@0.01_mean,Precision@0.01_std,Recall@0.01_mean,Recall@0.01_std,F1@0.01_mean,F1@0.01_std,Precision@0.02_mean,Precision@0.02_std,Recall@0.02_mean,Recall@0.02_std,F1@0.02_mean,F1@0.02_std,Search_mean,Search_std,Total_mean,Total_std,num_test_samples
/home/ralbe/DALS/mesh_autodecoder/models/MeshDecoderTrainer_2025-10-23_14-15-42.ckpt,,,,gcnn,128,15.974275906880697,1.9681904353804107,0.9299442526840028,0.014057277924628063,0.0,0.0,9.409523600623722,1.2534693030933002,9.923809289932251,1.4424266891888036,9.655332735606603,1.327404547942199,40.71047524043492,3.4658802043903014,46.74666531880697,3.537829426780375,43.5041750953311,3.42234251956941,17.00556173211052,0.12928199345495203,17.005641250383285,0.1292830221489245,42
