DALS_path,split_type,augmentation_type,scaling_type,decoder_mode,latent_dim,ChamferL2 x 10000_mean,ChamferL2 x 10000_std,BL quality_mean,BL quality_std,No. ints._mean,No. ints._std,Precision@0.01_mean,Precision@0.01_std,Recall@0.01_mean,Recall@0.01_std,F1@0.01_mean,F1@0.01_std,Precision@0.02_mean,Precision@0.02_std,Recall@0.02_mean,Recall@0.02_std,F1@0.02_mean,F1@0.02_std,Search_mean,Search_std,Total_mean,Total_std,num_test_samples
/home/ralbe/DALS/mesh_autodecoder/models/MeshDecoderTrainer_2025-11-06_12-00-26.ckpt,,,,gcnn,128,2.9691634714603423,0.8576780215696431,0.97227341234684,0.011174080506433096,0.0,0.0,51.93449783325195,8.481054877999005,53.0889986038208,8.592847222362444,52.5034122467041,8.532461394686264,93.19949760437012,4.436900321047986,95.29949798583985,3.4702905228437992,94.23228759765625,3.944162597667478,36.94358758926391,0.104773727830745,36.9454191327095,0.10477285354617986,20
