DALS_path,split_type,augmentation_type,scaling_type,decoder_mode,latent_dim,ChamferL2 x 10000_mean,ChamferL2 x 10000_std,BL quality_mean,BL quality_std,No. ints._mean,No. ints._std,Precision@0.01_mean,Precision@0.01_std,Recall@0.01_mean,Recall@0.01_std,F1@0.01_mean,F1@0.01_std,Precision@0.02_mean,Precision@0.02_std,Recall@0.02_mean,Recall@0.02_std,F1@0.02_mean,F1@0.02_std,Search_mean,Search_std,Total_mean,Total_std,num_test_samples
/home/ralbe/DALS/mesh_autodecoder/models/MeshDecoderTrainer_2025-10-24_11-40-32.ckpt,,,,gcnn,128,4.1368983008644795,0.5674531853000475,0.9709863608533685,0.00737098880392233,0.52734375,0.887094902945782,36.71636251969771,4.413548129667608,36.84363521229137,4.2435479199586945,36.7766319621693,4.318238783334369,86.08363342285156,3.8808231925076124,86.09090770374645,4.035411238774917,86.08450109308416,3.9317356025892254,30.984085516496137,0.2105052260780741,30.984153985977173,0.2105082091222878,11
