DALS_path,split_type,augmentation_type,scaling_type,decoder_mode,latent_dim,ChamferL2 x 10000_mean,ChamferL2 x 10000_std,BL quality_mean,BL quality_std,No. ints._mean,No. ints._std,Precision@0.01_mean,Precision@0.01_std,Recall@0.01_mean,Recall@0.01_std,F1@0.01_mean,F1@0.01_std,Precision@0.02_mean,Precision@0.02_std,Recall@0.02_mean,Recall@0.02_std,F1@0.02_mean,F1@0.02_std,Search_mean,Search_std,Total_mean,Total_std,num_test_samples
/home/ralbe/DALS/mesh_autodecoder/models/MeshDecoderTrainer_2025-10-24_13-40-31.ckpt,,,,gcnn,128,5.252471745014191,0.8847821553303907,0.988034364581108,0.002821946742605043,2.951171875,2.5934742240911883,31.427999114990236,4.778051538437866,31.583999347686767,4.802722254674218,31.503407287597657,4.782528288516504,78.38999710083007,5.947339872844123,78.51199836730957,5.649928126790237,78.44646873474122,5.769650985959567,35.42040034532547,1.4854059069969547,35.42046868801117,1.4854113037391485,20
