DALS_path,split_type,augmentation_type,scaling_type,decoder_mode,latent_dim,ChamferL2 x 10000_mean,ChamferL2 x 10000_std,BL quality_mean,BL quality_std,No. ints._mean,No. ints._std,Precision@0.01_mean,Precision@0.01_std,Recall@0.01_mean,Recall@0.01_std,F1@0.01_mean,F1@0.01_std,Precision@0.02_mean,Precision@0.02_std,Recall@0.02_mean,Recall@0.02_std,F1@0.02_mean,F1@0.02_std,Search_mean,Search_std,Total_mean,Total_std,num_test_samples
/home/ralbe/DALS/mesh_autodecoder/models/MeshDecoderTrainer_2025-10-27_14-04-44.ckpt,,aug,,gcnn,128,5.225034117698669,1.6435897254970901,0.9326622664928437,0.013235166588208272,0.015625,0.022777155839239456,36.44799861907959,4.776566725051086,37.25799980163574,4.749505133209017,36.84604072570801,4.753007090568003,82.39799728393555,6.994238904582391,84.30499649047852,5.738543071987623,83.32978897094726,6.367575469424623,27.988738346099854,0.25322812898856045,27.99057185649872,0.2532301207755843,10
