DALS_path,split_type,augmentation_type,scaling_type,decoder_mode,latent_dim,ChamferL2 x 10000_mean,ChamferL2 x 10000_std,BL quality_mean,BL quality_std,No. ints._mean,No. ints._std,Precision@0.01_mean,Precision@0.01_std,Recall@0.01_mean,Recall@0.01_std,F1@0.01_mean,F1@0.01_std,Precision@0.02_mean,Precision@0.02_std,Recall@0.02_mean,Recall@0.02_std,F1@0.02_mean,F1@0.02_std,Search_mean,Search_std,Total_mean,Total_std,num_test_samples
/home/ralbe/DALS/mesh_autodecoder/models/MeshDecoderTrainer_2025-11-06_10-40-50.ckpt,,aug,,gcnn,128,10.29185872077942,2.5005790402905483,0.991299957036972,0.0025126431878141004,0.0,0.0,28.442999267578124,4.66769295035314,29.213499355316163,4.469368912799244,28.81806297302246,4.561429157516977,69.07599792480468,6.1200921691690535,71.57599849700928,5.546892451882701,70.28590068817138,5.7572407560303445,13.641214406490326,0.08557237362720745,13.643050873279572,0.08557571259459093,20
