DALS_path,split_type,augmentation_type,scaling_type,decoder_mode,latent_dim,ChamferL2 x 10000_mean,ChamferL2 x 10000_std,BL quality_mean,BL quality_std,No. ints._mean,No. ints._std,Precision@0.01_mean,Precision@0.01_std,Recall@0.01_mean,Recall@0.01_std,F1@0.01_mean,F1@0.01_std,Precision@0.02_mean,Precision@0.02_std,Recall@0.02_mean,Recall@0.02_std,F1@0.02_mean,F1@0.02_std,Search_mean,Search_std,Total_mean,Total_std,num_test_samples
/home/ralbe/DALS/mesh_autodecoder/models/MeshDecoderTrainer_2025-11-06_09-44-56.ckpt,,,,gcnn,128,3.6506422758102417,1.048898044153874,0.7822153449058533,0.03681635695532135,1.80859375,2.7447793129070504,46.08899917602539,7.812458495579346,46.72249889373779,7.724076274491909,46.400925636291504,7.759862211573544,90.65899810791015,4.73555293481704,92.1609977722168,3.9345693533533748,91.39763145446777,4.305466840096896,13.035254418849945,0.10956323800423236,13.03685712814331,0.10956228165349857,20
