DALS_path,split_type,augmentation_type,scaling_type,decoder_mode,latent_dim,ChamferL2 x 10000_mean,ChamferL2 x 10000_std,BL quality_mean,BL quality_std,No. ints._mean,No. ints._std,Precision@0.01_mean,Precision@0.01_std,Recall@0.01_mean,Recall@0.01_std,F1@0.01_mean,F1@0.01_std,Precision@0.02_mean,Precision@0.02_std,Recall@0.02_mean,Recall@0.02_std,F1@0.02_mean,F1@0.02_std,Search_mean,Search_std,Total_mean,Total_std,num_test_samples
/home/ralbe/DALS/mesh_autodecoder/models/MeshDecoderTrainer_2025-10-27_14-04-44.ckpt,,aug,,gcnn,128,5.50920000076294,0.7000328885205415,0.9608485579490662,0.010434931799598068,0.921875,2.3896514306402383,28.247999000549317,2.788823480610906,28.143999099731445,2.7979531883705238,28.19268169403076,2.7791737812780286,77.9079978942871,4.346365137329497,77.71599731445312,4.021678378061784,77.8069465637207,4.1474794247894415,34.89042189121246,0.338327116034423,34.89049918651581,0.3383242241278113,10
