DALS_path,split_type,augmentation_type,scaling_type,decoder_mode,latent_dim,ChamferL2 x 10000_mean,ChamferL2 x 10000_std,BL quality_mean,BL quality_std,No. ints._mean,No. ints._std,Precision@0.01_mean,Precision@0.01_std,Recall@0.01_mean,Recall@0.01_std,F1@0.01_mean,F1@0.01_std,Precision@0.02_mean,Precision@0.02_std,Recall@0.02_mean,Recall@0.02_std,F1@0.02_mean,F1@0.02_std,Search_mean,Search_std,Total_mean,Total_std,num_test_samples
/home/ralbe/DALS/mesh_autodecoder/models/MeshDecoderTrainer_2025-10-24_11-40-32.ckpt,,,,gcnn,128,4.3823558850721875,0.6042447671979413,0.9699192643165588,0.006623422979260979,0.0,0.0,34.101817564530805,4.305746514762433,34.079999056729406,4.431030911571147,34.08803645047274,4.358435196512835,84.43272469260476,4.088149459883928,85.24363292347302,4.077019807209924,84.83417094837536,4.06322927929357,34.53302758390253,0.20104862767422285,34.53309980305758,0.201058570590395,11
